,date,country,cases
15944,2020-01-26,DE136,
15945,2020-02-02,DE136,
15946,2020-02-09,DE136,
15947,2020-02-16,DE136,
15948,2020-02-23,DE136,
15949,2020-03-01,DE136,
15950,2020-03-08,DE136,1.0
15951,2020-03-15,DE136,16.0
15952,2020-03-22,DE136,58.0
15953,2020-03-29,DE136,98.0
15954,2020-04-05,DE136,127.0
15955,2020-04-12,DE136,69.0
15956,2020-04-19,DE136,52.0
15957,2020-04-26,DE136,49.0
15958,2020-05-03,DE136,36.0
15959,2020-05-10,DE136,17.0
15960,2020-05-17,DE136,15.0
15961,2020-05-24,DE136,2.0
15962,2020-05-31,DE136,11.0
15963,2020-06-07,DE136,10.0
15964,2020-06-14,DE136,6.0
15965,2020-06-21,DE136,9.0
15966,2020-06-28,DE136,8.0
15967,2020-07-05,DE136,0.0
15968,2020-07-12,DE136,1.0
15969,2020-07-19,DE136,1.0
15970,2020-07-26,DE136,2.0
15971,2020-08-02,DE136,1.0
15972,2020-08-09,DE136,2.0
15973,2020-08-16,DE136,11.0
15974,2020-08-23,DE136,20.0
15975,2020-08-30,DE136,14.0
15976,2020-09-06,DE136,10.0
15977,2020-09-13,DE136,13.0
15978,2020-09-20,DE136,14.0
15979,2020-09-27,DE136,12.0
15980,2020-10-04,DE136,18.0
15981,2020-10-11,DE136,57.0
15982,2020-10-18,DE136,131.0
15983,2020-10-25,DE136,130.0
15984,2020-11-01,DE136,192.0
15985,2020-11-08,DE136,301.0
15986,2020-11-15,DE136,303.0
15987,2020-11-22,DE136,363.0
15988,2020-11-29,DE136,471.0
15989,2020-12-06,DE136,424.0
15990,2020-12-13,DE136,523.0
15991,2020-12-20,DE136,526.0
15992,2020-12-27,DE136,372.0
15993,2021-01-03,DE136,329.0
15994,2021-01-10,DE136,324.0
15995,2021-01-17,DE136,249.0
15996,2021-01-24,DE136,155.0
15997,2021-01-31,DE136,194.0
15998,2021-02-07,DE136,164.0
15999,2021-02-14,DE136,113.0
16000,2021-02-21,DE136,76.0
16001,2021-02-28,DE136,70.0
16002,2021-03-07,DE136,66.0
16003,2021-03-14,DE136,114.0
16004,2021-03-21,DE136,140.0
16005,2021-03-28,DE136,194.0
16006,2021-04-04,DE136,188.0
16007,2021-04-11,DE136,231.0
16008,2021-04-18,DE136,372.0
16009,2021-04-25,DE136,491.0
16010,2021-05-02,DE136,591.0
16011,2021-05-09,DE136,539.0
16012,2021-05-16,DE136,284.0
16013,2021-05-23,DE136,219.0
16014,2021-05-30,DE136,146.0
16015,2021-06-06,DE136,96.0
16016,2021-06-13,DE136,97.0
16017,2021-06-20,DE136,31.0
16018,2021-06-27,DE136,15.0
16019,2021-07-04,DE136,18.0
16020,2021-07-11,DE136,11.0
16021,2021-07-18,DE136,14.0
16022,2021-07-25,DE136,22.0
16023,2021-08-01,DE136,20.0
16024,2021-08-08,DE136,33.0
16025,2021-08-15,DE136,77.0
16026,2021-08-22,DE136,104.0
16027,2021-08-29,DE136,156.0
16028,2021-09-05,DE136,197.0
16029,2021-09-12,DE136,291.0
16030,2021-09-19,DE136,282.0
16031,2021-09-26,DE136,251.0
16032,2021-10-03,DE136,368.0
16033,2021-10-10,DE136,338.0
16034,2021-10-17,DE136,286.0
16035,2021-10-24,DE136,382.0
16036,2021-10-31,DE136,537.0
16037,2021-11-07,DE136,607.0
16038,2021-11-14,DE136,1115.0
16039,2021-11-21,DE136,1325.0
16040,2021-11-28,DE136,1794.0
16041,2021-12-05,DE136,2202.0
16042,2021-12-12,DE136,1539.0
16043,2021-12-19,DE136,1125.0
16044,2021-12-26,DE136,620.0
16045,2022-01-02,DE136,596.0
16046,2022-01-09,DE136,466.0
16047,2022-01-16,DE136,
16048,2022-01-23,DE136,
16049,2022-01-30,DE136,
16050,2020-01-19,DE137,
16051,2020-01-26,DE137,
16052,2020-02-02,DE137,
16053,2020-02-09,DE137,
16054,2020-02-16,DE137,
16055,2020-02-23,DE137,
16056,2020-03-01,DE137,
16057,2020-03-08,DE137,1.0
16058,2020-03-15,DE137,10.0
16059,2020-03-22,DE137,14.0
16060,2020-03-29,DE137,118.0
16061,2020-04-05,DE137,145.0
16062,2020-04-12,DE137,74.0
16063,2020-04-19,DE137,44.0
16064,2020-04-26,DE137,60.0
16065,2020-05-03,DE137,18.0
16066,2020-05-10,DE137,11.0
16067,2020-05-17,DE137,2.0
16068,2020-05-24,DE137,2.0
16069,2020-05-31,DE137,3.0
16070,2020-06-07,DE137,2.0
16071,2020-06-14,DE137,1.0
16072,2020-06-21,DE137,1.0
16073,2020-06-28,DE137,9.0
16074,2020-07-05,DE137,2.0
16075,2020-07-12,DE137,2.0
16076,2020-07-19,DE137,2.0
16077,2020-07-26,DE137,4.0
16078,2020-08-02,DE137,1.0
16079,2020-08-09,DE137,0.0
16080,2020-08-16,DE137,2.0
16081,2020-08-23,DE137,19.0
16082,2020-08-30,DE137,18.0
16083,2020-09-06,DE137,19.0
16084,2020-09-13,DE137,7.0
16085,2020-09-20,DE137,9.0
16086,2020-09-27,DE137,10.0
16087,2020-10-04,DE137,15.0
16088,2020-10-11,DE137,52.0
16089,2020-10-18,DE137,58.0
16090,2020-10-25,DE137,86.0
16091,2020-11-01,DE137,98.0
16092,2020-11-08,DE137,174.0
16093,2020-11-15,DE137,215.0
16094,2020-11-22,DE137,318.0
16095,2020-11-29,DE137,375.0
16096,2020-12-06,DE137,269.0
16097,2020-12-13,DE137,324.0
16098,2020-12-20,DE137,337.0
16099,2020-12-27,DE137,347.0
16100,2021-01-03,DE137,300.0
16101,2021-01-10,DE137,243.0
16102,2021-01-17,DE137,201.0
16103,2021-01-24,DE137,201.0
16104,2021-01-31,DE137,170.0
16105,2021-02-07,DE137,130.0
16106,2021-02-14,DE137,85.0
16107,2021-02-21,DE137,50.0
16108,2021-02-28,DE137,97.0
16109,2021-03-07,DE137,109.0
16110,2021-03-14,DE137,139.0
16111,2021-03-21,DE137,162.0
16112,2021-03-28,DE137,152.0
16113,2021-04-04,DE137,153.0
16114,2021-04-11,DE137,195.0
16115,2021-04-18,DE137,281.0
16116,2021-04-25,DE137,371.0
16117,2021-05-02,DE137,387.0
16118,2021-05-09,DE137,260.0
16119,2021-05-16,DE137,230.0
16120,2021-05-23,DE137,160.0
16121,2021-05-30,DE137,138.0
16122,2021-06-06,DE137,70.0
16123,2021-06-13,DE137,90.0
16124,2021-06-20,DE137,27.0
16125,2021-06-27,DE137,8.0
16126,2021-07-04,DE137,6.0
16127,2021-07-11,DE137,3.0
16128,2021-07-18,DE137,10.0
16129,2021-07-25,DE137,18.0
16130,2021-08-01,DE137,2.0
16131,2021-08-08,DE137,19.0
16132,2021-08-15,DE137,30.0
16133,2021-08-22,DE137,63.0
16134,2021-08-29,DE137,152.0
16135,2021-09-05,DE137,142.0
16136,2021-09-12,DE137,144.0
16137,2021-09-19,DE137,149.0
16138,2021-09-26,DE137,130.0
16139,2021-10-03,DE137,126.0
16140,2021-10-10,DE137,129.0
16141,2021-10-17,DE137,121.0
16142,2021-10-24,DE137,265.0
16143,2021-10-31,DE137,309.0
16144,2021-11-07,DE137,316.0
16145,2021-11-14,DE137,599.0
16146,2021-11-21,DE137,861.0
16147,2021-11-28,DE137,917.0
16148,2021-12-05,DE137,1356.0
16149,2021-12-12,DE137,1316.0
16150,2021-12-19,DE137,640.0
16151,2021-12-26,DE137,443.0
16152,2022-01-02,DE137,386.0
16153,2022-01-09,DE137,379.0
16154,2022-01-16,DE137,
16155,2022-01-23,DE137,
16156,2022-01-30,DE137,
16157,2020-01-19,DE138,
16158,2020-01-26,DE138,
16159,2020-02-02,DE138,
16160,2020-02-09,DE138,
16161,2020-02-16,DE138,
16162,2020-02-23,DE138,
16163,2020-03-01,DE138,
16164,2020-03-08,DE138,1.0
16165,2020-03-15,DE138,30.0
16166,2020-03-22,DE138,50.0
16167,2020-03-29,DE138,59.0
16168,2020-04-05,DE138,146.0
16169,2020-04-12,DE138,69.0
16170,2020-04-19,DE138,42.0
16171,2020-04-26,DE138,27.0
16172,2020-05-03,DE138,20.0
16173,2020-05-10,DE138,9.0
16174,2020-05-17,DE138,7.0
16175,2020-05-24,DE138,3.0
16176,2020-05-31,DE138,3.0
16177,2020-06-07,DE138,1.0
16178,2020-06-14,DE138,1.0
16179,2020-06-21,DE138,0.0
16180,2020-06-28,DE138,0.0
16181,2020-07-05,DE138,1.0
16182,2020-07-12,DE138,3.0
16183,2020-07-19,DE138,15.0
16184,2020-07-26,DE138,27.0
16185,2020-08-02,DE138,25.0
16186,2020-08-09,DE138,12.0
16187,2020-08-16,DE138,22.0
16188,2020-08-23,DE138,31.0
16189,2020-08-30,DE138,25.0
16190,2020-09-06,DE138,24.0
16191,2020-09-13,DE138,31.0
16192,2020-09-20,DE138,46.0
16193,2020-09-27,DE138,23.0
16194,2020-10-04,DE138,30.0
16195,2020-10-11,DE138,76.0
16196,2020-10-18,DE138,85.0
16197,2020-10-25,DE138,274.0
16198,2020-11-01,DE138,356.0
16199,2020-11-08,DE138,419.0
16200,2020-11-15,DE138,377.0
16201,2020-11-22,DE138,461.0
16202,2020-11-29,DE138,260.0
16203,2020-12-06,DE138,300.0
16204,2020-12-13,DE138,391.0
16205,2020-12-20,DE138,474.0
16206,2020-12-27,DE138,384.0
16207,2021-01-03,DE138,359.0
16208,2021-01-10,DE138,439.0
16209,2021-01-17,DE138,370.0
16210,2021-01-24,DE138,234.0
16211,2021-01-31,DE138,186.0
16212,2021-02-07,DE138,172.0
16213,2021-02-14,DE138,167.0
16214,2021-02-21,DE138,238.0
16215,2021-02-28,DE138,275.0
16216,2021-03-07,DE138,279.0
16217,2021-03-14,DE138,367.0
16218,2021-03-21,DE138,387.0
16219,2021-03-28,DE138,409.0
16220,2021-04-04,DE138,339.0
16221,2021-04-11,DE138,418.0
16222,2021-04-18,DE138,503.0
16223,2021-04-25,DE138,537.0
16224,2021-05-02,DE138,368.0
16225,2021-05-09,DE138,237.0
16226,2021-05-16,DE138,179.0
16227,2021-05-23,DE138,175.0
16228,2021-05-30,DE138,70.0
16229,2021-06-06,DE138,67.0
16230,2021-06-13,DE138,53.0
16231,2021-06-20,DE138,37.0
16232,2021-06-27,DE138,9.0
16233,2021-07-04,DE138,5.0
16234,2021-07-11,DE138,6.0
16235,2021-07-18,DE138,29.0
16236,2021-07-25,DE138,28.0
16237,2021-08-01,DE138,30.0
16238,2021-08-08,DE138,46.0
16239,2021-08-15,DE138,87.0
16240,2021-08-22,DE138,130.0
16241,2021-08-29,DE138,227.0
16242,2021-09-05,DE138,233.0
16243,2021-09-12,DE138,233.0
16244,2021-09-19,DE138,209.0
16245,2021-09-26,DE138,137.0
16246,2021-10-03,DE138,149.0
16247,2021-10-10,DE138,192.0
16248,2021-10-17,DE138,222.0
16249,2021-10-24,DE138,327.0
16250,2021-10-31,DE138,394.0
16251,2021-11-07,DE138,441.0
16252,2021-11-14,DE138,767.0
16253,2021-11-21,DE138,1108.0
16254,2021-11-28,DE138,1279.0
16255,2021-12-05,DE138,1489.0
16256,2021-12-12,DE138,1271.0
16257,2021-12-19,DE138,1176.0
16258,2021-12-26,DE138,812.0
16259,2022-01-02,DE138,810.0
16260,2022-01-09,DE138,739.0
16261,2022-01-16,DE138,
16262,2022-01-23,DE138,
16263,2022-01-30,DE138,
16264,2020-01-19,DE139,
16265,2020-01-26,DE139,
16266,2020-02-02,DE139,
16267,2020-02-09,DE139,
16268,2020-02-16,DE139,
16269,2020-02-23,DE139,
16270,2020-03-01,DE139,
16271,2020-03-08,DE139,1.0
16272,2020-03-15,DE139,19.0
16273,2020-03-22,DE139,92.0
16274,2020-03-29,DE139,115.0
16275,2020-04-05,DE139,173.0
16276,2020-04-12,DE139,87.0
16277,2020-04-19,DE139,62.0
16278,2020-04-26,DE139,81.0
16279,2020-05-03,DE139,24.0
16280,2020-05-10,DE139,8.0
16281,2020-05-17,DE139,2.0
16282,2020-05-24,DE139,1.0
16283,2020-05-31,DE139,0.0
16284,2020-06-07,DE139,1.0
16285,2020-06-14,DE139,1.0
16286,2020-06-21,DE139,1.0
16287,2020-06-28,DE139,0.0
16288,2020-07-05,DE139,2.0
16289,2020-07-12,DE139,4.0
16290,2020-07-19,DE139,4.0
16291,2020-07-26,DE139,1.0
16292,2020-08-02,DE139,8.0
16293,2020-08-09,DE139,14.0
16294,2020-08-16,DE139,22.0
16295,2020-08-23,DE139,22.0
16296,2020-08-30,DE139,32.0
16297,2020-09-06,DE139,27.0
16298,2020-09-13,DE139,19.0
16299,2020-09-20,DE139,35.0
16300,2020-09-27,DE139,43.0
16301,2020-10-04,DE139,17.0
16302,2020-10-11,DE139,30.0
16303,2020-10-18,DE139,75.0
16304,2020-10-25,DE139,178.0
16305,2020-11-01,DE139,274.0
16306,2020-11-08,DE139,427.0
16307,2020-11-15,DE139,548.0
16308,2020-11-22,DE139,490.0
16309,2020-11-29,DE139,476.0
16310,2020-12-06,DE139,450.0
16311,2020-12-13,DE139,594.0
16312,2020-12-20,DE139,619.0
16313,2020-12-27,DE139,404.0
16314,2021-01-03,DE139,383.0
16315,2021-01-10,DE139,319.0
16316,2021-01-17,DE139,276.0
16317,2021-01-24,DE139,208.0
16318,2021-01-31,DE139,181.0
16319,2021-02-07,DE139,168.0
16320,2021-02-14,DE139,128.0
16321,2021-02-21,DE139,88.0
16322,2021-02-28,DE139,115.0
16323,2021-03-07,DE139,136.0
16324,2021-03-14,DE139,167.0
16325,2021-03-21,DE139,219.0
16326,2021-03-28,DE139,207.0
16327,2021-04-04,DE139,176.0
16328,2021-04-11,DE139,245.0
16329,2021-04-18,DE139,204.0
16330,2021-04-25,DE139,257.0
16331,2021-05-02,DE139,201.0
16332,2021-05-09,DE139,199.0
16333,2021-05-16,DE139,211.0
16334,2021-05-23,DE139,132.0
16335,2021-05-30,DE139,94.0
16336,2021-06-06,DE139,52.0
16337,2021-06-13,DE139,33.0
16338,2021-06-20,DE139,25.0
16339,2021-06-27,DE139,15.0
16340,2021-07-04,DE139,4.0
16341,2021-07-11,DE139,4.0
16342,2021-07-18,DE139,40.0
16343,2021-07-25,DE139,47.0
16344,2021-08-01,DE139,61.0
16345,2021-08-08,DE139,72.0
16346,2021-08-15,DE139,88.0
16347,2021-08-22,DE139,130.0
16348,2021-08-29,DE139,170.0
16349,2021-09-05,DE139,174.0
16350,2021-09-12,DE139,155.0
16351,2021-09-19,DE139,176.0
16352,2021-09-26,DE139,141.0
16353,2021-10-03,DE139,115.0
16354,2021-10-10,DE139,167.0
16355,2021-10-17,DE139,161.0
16356,2021-10-24,DE139,289.0
16357,2021-10-31,DE139,380.0
16358,2021-11-07,DE139,347.0
16359,2021-11-14,DE139,483.0
16360,2021-11-21,DE139,888.0
16361,2021-11-28,DE139,1362.0
16362,2021-12-05,DE139,1134.0
16363,2021-12-12,DE139,1032.0
16364,2021-12-19,DE139,1042.0
16365,2021-12-26,DE139,662.0
16366,2022-01-02,DE139,730.0
16367,2022-01-09,DE139,873.0
16368,2022-01-16,DE139,
16369,2022-01-23,DE139,
16370,2022-01-30,DE139,
16371,2020-01-19,DE13A,
16372,2020-01-26,DE13A,
16373,2020-02-02,DE13A,
16374,2020-02-09,DE13A,
16375,2020-02-16,DE13A,
16376,2020-02-23,DE13A,
16377,2020-03-01,DE13A,
16378,2020-03-08,DE13A,0.0
16379,2020-03-15,DE13A,8.0
16380,2020-03-22,DE13A,36.0
16381,2020-03-29,DE13A,64.0
16382,2020-04-05,DE13A,85.0
16383,2020-04-12,DE13A,65.0
16384,2020-04-19,DE13A,29.0
16385,2020-04-26,DE13A,20.0
16386,2020-05-03,DE13A,5.0
16387,2020-05-10,DE13A,2.0
16388,2020-05-17,DE13A,5.0
16389,2020-05-24,DE13A,1.0
16390,2020-05-31,DE13A,3.0
16391,2020-06-07,DE13A,1.0
16392,2020-06-14,DE13A,1.0
16393,2020-06-21,DE13A,2.0
16394,2020-06-28,DE13A,2.0
16395,2020-07-05,DE13A,1.0
16396,2020-07-12,DE13A,6.0
16397,2020-07-19,DE13A,6.0
16398,2020-07-26,DE13A,11.0
16399,2020-08-02,DE13A,7.0
16400,2020-08-09,DE13A,7.0
16401,2020-08-16,DE13A,6.0
16402,2020-08-23,DE13A,19.0
16403,2020-08-30,DE13A,22.0
16404,2020-09-06,DE13A,9.0
16405,2020-09-13,DE13A,13.0
16406,2020-09-20,DE13A,12.0
16407,2020-09-27,DE13A,19.0
16408,2020-10-04,DE13A,21.0
16409,2020-10-11,DE13A,17.0
16410,2020-10-18,DE13A,59.0
16411,2020-10-25,DE13A,117.0
16412,2020-11-01,DE13A,257.0
16413,2020-11-08,DE13A,295.0
16414,2020-11-15,DE13A,275.0
16415,2020-11-22,DE13A,292.0
16416,2020-11-29,DE13A,247.0
16417,2020-12-06,DE13A,300.0
16418,2020-12-13,DE13A,315.0
16419,2020-12-20,DE13A,370.0
16420,2020-12-27,DE13A,341.0
16421,2021-01-03,DE13A,235.0
16422,2021-01-10,DE13A,276.0
16423,2021-01-17,DE13A,202.0
16424,2021-01-24,DE13A,219.0
16425,2021-01-31,DE13A,222.0
16426,2021-02-07,DE13A,186.0
16427,2021-02-14,DE13A,102.0
16428,2021-02-21,DE13A,92.0
16429,2021-02-28,DE13A,110.0
16430,2021-03-07,DE13A,119.0
16431,2021-03-14,DE13A,121.0
16432,2021-03-21,DE13A,206.0
16433,2021-03-28,DE13A,224.0
16434,2021-04-04,DE13A,165.0
16435,2021-04-11,DE13A,251.0
16436,2021-04-18,DE13A,186.0
16437,2021-04-25,DE13A,210.0
16438,2021-05-02,DE13A,233.0
16439,2021-05-09,DE13A,297.0
16440,2021-05-16,DE13A,186.0
16441,2021-05-23,DE13A,106.0
16442,2021-05-30,DE13A,60.0
16443,2021-06-06,DE13A,39.0
16444,2021-06-13,DE13A,24.0
16445,2021-06-20,DE13A,17.0
16446,2021-06-27,DE13A,5.0
16447,2021-07-04,DE13A,4.0
16448,2021-07-11,DE13A,7.0
16449,2021-07-18,DE13A,16.0
16450,2021-07-25,DE13A,17.0
16451,2021-08-01,DE13A,33.0
16452,2021-08-08,DE13A,39.0
16453,2021-08-15,DE13A,46.0
16454,2021-08-22,DE13A,125.0
16455,2021-08-29,DE13A,155.0
16456,2021-09-05,DE13A,165.0
16457,2021-09-12,DE13A,138.0
16458,2021-09-19,DE13A,162.0
16459,2021-09-26,DE13A,68.0
16460,2021-10-03,DE13A,82.0
16461,2021-10-10,DE13A,96.0
16462,2021-10-17,DE13A,94.0
16463,2021-10-24,DE13A,108.0
16464,2021-10-31,DE13A,166.0
16465,2021-11-07,DE13A,291.0
16466,2021-11-14,DE13A,441.0
16467,2021-11-21,DE13A,553.0
16468,2021-11-28,DE13A,880.0
16469,2021-12-05,DE13A,878.0
16470,2021-12-12,DE13A,800.0
16471,2021-12-19,DE13A,551.0
16472,2021-12-26,DE13A,354.0
16473,2022-01-02,DE13A,495.0
16474,2022-01-09,DE13A,546.0
16475,2022-01-16,DE13A,
16476,2022-01-23,DE13A,
16477,2022-01-30,DE13A,
16478,2020-01-19,DE141,
16479,2020-01-26,DE141,
16480,2020-02-02,DE141,
16481,2020-02-09,DE141,
16482,2020-02-16,DE141,
16483,2020-02-23,DE141,
16484,2020-03-01,DE141,
16485,2020-03-08,DE141,1.0
16486,2020-03-15,DE141,31.0
16487,2020-03-22,DE141,82.0
16488,2020-03-29,DE141,220.0
16489,2020-04-05,DE141,365.0
16490,2020-04-12,DE141,340.0
16491,2020-04-19,DE141,206.0
16492,2020-04-26,DE141,167.0
16493,2020-05-03,DE141,52.0
16494,2020-05-10,DE141,42.0
16495,2020-05-17,DE141,10.0
16496,2020-05-24,DE141,14.0
16497,2020-05-31,DE141,2.0
16498,2020-06-07,DE141,0.0
16499,2020-06-14,DE141,2.0
16500,2020-06-21,DE141,5.0
16501,2020-06-28,DE141,5.0
16502,2020-07-05,DE141,3.0
16503,2020-07-12,DE141,3.0
16504,2020-07-19,DE141,4.0
16505,2020-07-26,DE141,10.0
16506,2020-08-02,DE141,20.0
16507,2020-08-09,DE141,15.0
16508,2020-08-16,DE141,15.0
16509,2020-08-23,DE141,31.0
16510,2020-08-30,DE141,39.0
16511,2020-09-06,DE141,45.0
16512,2020-09-13,DE141,68.0
16513,2020-09-20,DE141,82.0
16514,2020-09-27,DE141,60.0
16515,2020-10-04,DE141,49.0
16516,2020-10-11,DE141,83.0
16517,2020-10-18,DE141,155.0
16518,2020-10-25,DE141,176.0
16519,2020-11-01,DE141,343.0
16520,2020-11-08,DE141,337.0
16521,2020-11-15,DE141,430.0
16522,2020-11-22,DE141,416.0
16523,2020-11-29,DE141,485.0
16524,2020-12-06,DE141,529.0
16525,2020-12-13,DE141,650.0
16526,2020-12-20,DE141,722.0
16527,2020-12-27,DE141,511.0
16528,2021-01-03,DE141,359.0
16529,2021-01-10,DE141,449.0
16530,2021-01-17,DE141,352.0
16531,2021-01-24,DE141,252.0
16532,2021-01-31,DE141,217.0
16533,2021-02-07,DE141,129.0
16534,2021-02-14,DE141,90.0
16535,2021-02-21,DE141,119.0
16536,2021-02-28,DE141,163.0
16537,2021-03-07,DE141,174.0
16538,2021-03-14,DE141,194.0
16539,2021-03-21,DE141,377.0
16540,2021-03-28,DE141,382.0
16541,2021-04-04,DE141,386.0
16542,2021-04-11,DE141,395.0
16543,2021-04-18,DE141,452.0
16544,2021-04-25,DE141,640.0
16545,2021-05-02,DE141,535.0
16546,2021-05-09,DE141,392.0
16547,2021-05-16,DE141,267.0
16548,2021-05-23,DE141,215.0
16549,2021-05-30,DE141,124.0
16550,2021-06-06,DE141,80.0
16551,2021-06-13,DE141,78.0
16552,2021-06-20,DE141,42.0
16553,2021-06-27,DE141,21.0
16554,2021-07-04,DE141,12.0
16555,2021-07-11,DE141,23.0
16556,2021-07-18,DE141,27.0
16557,2021-07-25,DE141,34.0
16558,2021-08-01,DE141,43.0
16559,2021-08-08,DE141,37.0
16560,2021-08-15,DE141,52.0
16561,2021-08-22,DE141,127.0
16562,2021-08-29,DE141,253.0
16563,2021-09-05,DE141,337.0
16564,2021-09-12,DE141,282.0
16565,2021-09-19,DE141,293.0
16566,2021-09-26,DE141,231.0
16567,2021-10-03,DE141,250.0
16568,2021-10-10,DE141,254.0
16569,2021-10-17,DE141,407.0
16570,2021-10-24,DE141,588.0
16571,2021-10-31,DE141,710.0
16572,2021-11-07,DE141,1002.0
16573,2021-11-14,DE141,1364.0
16574,2021-11-21,DE141,1492.0
16575,2021-11-28,DE141,1493.0
16576,2021-12-05,DE141,1523.0
16577,2021-12-12,DE141,1404.0
16578,2021-12-19,DE141,890.0
16579,2021-12-26,DE141,673.0
16580,2022-01-02,DE141,759.0
16581,2022-01-09,DE141,583.0
16582,2022-01-16,DE141,
16583,2022-01-23,DE141,
16584,2022-01-30,DE141,
16585,2020-01-19,DE142,
16586,2020-01-26,DE142,
16587,2020-02-02,DE142,
16588,2020-02-09,DE142,
16589,2020-02-16,DE142,
16590,2020-02-23,DE142,
16591,2020-03-01,DE142,
16592,2020-03-08,DE142,1.0
16593,2020-03-15,DE142,67.0
16594,2020-03-22,DE142,96.0
16595,2020-03-29,DE142,513.0
16596,2020-04-05,DE142,274.0
16597,2020-04-12,DE142,134.0
16598,2020-04-19,DE142,82.0
16599,2020-04-26,DE142,42.0
16600,2020-05-03,DE142,20.0
16601,2020-05-10,DE142,14.0
16602,2020-05-17,DE142,25.0
16603,2020-05-24,DE142,10.0
16604,2020-05-31,DE142,7.0
16605,2020-06-07,DE142,2.0
16606,2020-06-14,DE142,2.0
16607,2020-06-21,DE142,0.0
16608,2020-06-28,DE142,0.0
16609,2020-07-05,DE142,4.0
16610,2020-07-12,DE142,0.0
16611,2020-07-19,DE142,0.0
16612,2020-07-26,DE142,2.0
16613,2020-08-02,DE142,4.0
16614,2020-08-09,DE142,1.0
16615,2020-08-16,DE142,9.0
16616,2020-08-23,DE142,33.0
16617,2020-08-30,DE142,38.0
16618,2020-09-06,DE142,43.0
16619,2020-09-13,DE142,50.0
16620,2020-09-20,DE142,28.0
16621,2020-09-27,DE142,33.0
16622,2020-10-04,DE142,34.0
16623,2020-10-11,DE142,74.0
16624,2020-10-18,DE142,161.0
16625,2020-10-25,DE142,211.0
16626,2020-11-01,DE142,321.0
16627,2020-11-08,DE142,325.0
16628,2020-11-15,DE142,228.0
16629,2020-11-22,DE142,221.0
16630,2020-11-29,DE142,189.0
16631,2020-12-06,DE142,262.0
16632,2020-12-13,DE142,413.0
16633,2020-12-20,DE142,503.0
16634,2020-12-27,DE142,438.0
16635,2021-01-03,DE142,291.0
16636,2021-01-10,DE142,209.0
16637,2021-01-17,DE142,191.0
16638,2021-01-24,DE142,111.0
16639,2021-01-31,DE142,101.0
16640,2021-02-07,DE142,71.0
16641,2021-02-14,DE142,72.0
16642,2021-02-21,DE142,92.0
16643,2021-02-28,DE142,90.0
16644,2021-03-07,DE142,62.0
16645,2021-03-14,DE142,93.0
16646,2021-03-21,DE142,157.0
16647,2021-03-28,DE142,241.0
16648,2021-04-04,DE142,275.0
16649,2021-04-11,DE142,270.0
16650,2021-04-18,DE142,389.0
16651,2021-04-25,DE142,478.0
16652,2021-05-02,DE142,390.0
16653,2021-05-09,DE142,326.0
16654,2021-05-16,DE142,184.0
16655,2021-05-23,DE142,159.0
16656,2021-05-30,DE142,88.0
16657,2021-06-06,DE142,61.0
16658,2021-06-13,DE142,32.0
16659,2021-06-20,DE142,20.0
16660,2021-06-27,DE142,9.0
16661,2021-07-04,DE142,11.0
16662,2021-07-11,DE142,18.0
16663,2021-07-18,DE142,15.0
16664,2021-07-25,DE142,12.0
16665,2021-08-01,DE142,25.0
16666,2021-08-08,DE142,19.0
16667,2021-08-15,DE142,55.0
16668,2021-08-22,DE142,69.0
16669,2021-08-29,DE142,188.0
16670,2021-09-05,DE142,244.0
16671,2021-09-12,DE142,210.0
16672,2021-09-19,DE142,219.0
16673,2021-09-26,DE142,206.0
16674,2021-10-03,DE142,183.0
16675,2021-10-10,DE142,156.0
16676,2021-10-17,DE142,184.0
16677,2021-10-24,DE142,240.0
16678,2021-10-31,DE142,307.0
16679,2021-11-07,DE142,350.0
16680,2021-11-14,DE142,728.0
16681,2021-11-21,DE142,906.0
16682,2021-11-28,DE142,882.0
16683,2021-12-05,DE142,849.0
16684,2021-12-12,DE142,793.0
16685,2021-12-19,DE142,528.0
16686,2021-12-26,DE142,465.0
16687,2022-01-02,DE142,593.0
16688,2022-01-09,DE142,554.0
16689,2022-01-16,DE142,
16690,2022-01-23,DE142,
16691,2022-01-30,DE142,
16692,2020-01-19,DE143,
16693,2020-01-26,DE143,
16694,2020-02-02,DE143,
16695,2020-02-09,DE143,
16696,2020-02-16,DE143,
16697,2020-02-23,DE143,
16698,2020-03-01,DE143,
16699,2020-03-08,DE143,13.0
16700,2020-03-15,DE143,22.0
16701,2020-03-22,DE143,77.0
16702,2020-03-29,DE143,236.0
16703,2020-04-05,DE143,220.0
16704,2020-04-12,DE143,172.0
16705,2020-04-19,DE143,137.0
16706,2020-04-26,DE143,145.0
16707,2020-05-03,DE143,91.0
16708,2020-05-10,DE143,48.0
16709,2020-05-17,DE143,12.0
16710,2020-05-24,DE143,16.0
16711,2020-05-31,DE143,6.0
16712,2020-06-07,DE143,11.0
16713,2020-06-14,DE143,1.0
16714,2020-06-21,DE143,0.0
16715,2020-06-28,DE143,12.0
16716,2020-07-05,DE143,3.0
16717,2020-07-12,DE143,8.0
16718,2020-07-19,DE143,5.0
16719,2020-07-26,DE143,10.0
16720,2020-08-02,DE143,0.0
16721,2020-08-09,DE143,4.0
16722,2020-08-16,DE143,16.0
16723,2020-08-23,DE143,26.0
16724,2020-08-30,DE143,46.0
16725,2020-09-06,DE143,25.0
